ip1	,25819.019531,2762635
ip829	,95.333336,286
ip830	,41917.000000,41917
ip831	,2444.000000,4888
ip832	,6683.500000,13367
ip833	,99188.000000,1686196
ip834	,33874.601563,338746
ip835	,100235.000000,200470
ip836	,65855.000000,65855
ip837	,14573.125000,233170
ip838	,5072.375000,121737
ip839	,143.000000,286
ip840	,7317.500000,14635
ip841	,9109.142578,63764
ip842	,308.000000,308
ip843	,31025.666016,93077
ip844	,3537.500000,7075
ip845	,24009.455078,264104
ip846	,12550.000000,12550
ip847	,21867.000000,21867
ip848	,207.666672,623
ip849	,143.000000,286
ip850	,8199.000000,8199
ip851	,12550.000000,12550
ip852	,6943.000000,13886
ip853	,7317.500000,14635
ip854	,12550.000000,12550
ip855	,5693.000000,5693
ip856	,6412.000000,12824
ip857	,31262.000000,31262
ip858	,15434.000000,15434
ip859	,21174.800781,211748
ip860	,6412.000000,25648
ip861	,13000.000000,39000
ip862	,143.000000,286
ip863	,277.000000,277
ip864	,1190.500000,2381
ip865	,19574.785156,1096188
ip866	,5936.000000,11872
ip867	,277.000000,277
ip868	,4441.000000,4441
ip869	,2263.000000,2263
ip870	,35466.500000,70933
ip871	,20760.130859,477483
ip872	,31679.000000,316790
ip873	,15620.000000,15620
ip874	,34957.273438,384530
ip875	,12550.000000,12550
ip876	,12550.000000,12550
ip877	,17620.000000,70480
ip878	,6418.000000,12836
ip879	,4530.777832,40777
ip880	,106253.664063,318761
ip881	,5901.799805,88527
ip882	,12550.000000,12550
ip883	,4367.000000,13101
ip884	,143.000000,286
ip885	,45048.000000,90096
ip886	,274.000000,274
ip887	,6418.000000,12836
ip888	,8198.750000,65590
ip889	,34343.500000,68687
ip890	,12550.000000,12550
ip891	,286.000000,286
ip892	,4102.086914,94348
ip893	,7317.500000,14635
ip894	,30824.000000,339064
ip895	,42517.683594,807836
ip896	,12923.458008,930489
ip897	,100269.000000,401076
ip898	,29394.615234,382130
ip899	,117492.000000,117492
ip900	,6273.666504,18821
ip901	,41828.000000,41828
ip902	,11452.272461,125975
ip903	,59295.000000,59295
ip904	,18700.800781,374016
ip905	,8307.750000,33231
ip906	,31679.000000,316790
ip907	,34306.761719,720442
ip908	,111745.000000,111745
ip909	,110095.000000,110095
ip910	,21174.800781,211748
ip911	,8198.750000,65590
ip912	,8198.750000,65590
ip913	,41828.000000,41828
ip914	,97746.000000,781968
ip915	,8198.750000,65590
ip916	,24088.875000,192711
ip917	,82025.000000,164050
ip918	,30824.000000,339064
ip919	,12550.000000,12550
ip920	,24882.615234,323474
ip921	,12550.000000,12550
ip922	,34433.582031,413203
ip923	,33874.601563,338746
ip924	,35163.554688,316472
ip925	,286.000000,286
ip926	,31679.000000,316790
ip927	,35163.554688,316472
ip928	,31679.000000,316790
ip929	,35163.554688,316472
ip930	,27121.857422,379706
ip931	,31679.000000,316790
ip932	,25225.937500,403615
ip933	,35163.554688,316472
ip934	,34485.156250,655218
ip935	,31679.000000,316790
ip936	,35163.554688,316472
ip937	,35163.554688,316472
ip938	,35163.554688,316472
ip939	,31679.000000,316790
ip940	,30589.455078,336484
ip941	,31679.000000,316790
ip942	,35163.554688,316472
ip943	,31679.000000,316790
ip944	,31679.000000,316790
ip945	,31679.000000,316790
ip946	,31679.000000,316790
ip947	,28847.726563,317325
ip948	,35163.554688,316472
ip949	,31679.000000,316790
ip950	,35163.554688,316472
ip951	,31679.000000,316790
ip952	,31679.000000,316790
ip953	,35163.554688,316472
ip954	,24584.132813,368762
ip955	,32754.900391,327549
ip956	,31679.000000,316790
ip957	,31679.000000,316790
ip958	,31679.000000,316790
ip959	,31679.000000,316790
ip960	,31679.000000,316790
ip961	,31679.000000,316790
ip962	,31679.000000,316790
ip963	,31679.000000,316790
ip964	,35163.554688,316472
ip965	,35163.554688,316472
ip966	,23054.062500,368865
ip967	,28912.333984,86737
ip968	,38289.167969,229735
ip969	,31679.000000,316790
ip970	,31679.000000,316790
ip971	,35163.554688,316472
ip972	,31679.000000,316790
ip973	,26613.166016,319358
ip974	,31679.000000,316790
ip975	,31679.000000,316790
ip976	,29572.091797,325293
ip977	,31679.000000,316790
ip978	,31679.000000,316790
ip979	,31679.000000,316790
ip980	,31679.000000,316790
ip981	,31679.000000,316790
ip982	,28245.333984,338944
ip983	,35163.554688,316472
ip984	,35163.554688,316472
ip985	,35163.554688,316472
ip986	,31679.000000,316790
ip987	,31679.000000,316790
ip988	,35163.554688,316472
ip989	,31679.000000,316790
ip990	,11077.000000,11077
ip991	,35163.554688,316472
ip992	,31679.000000,316790
ip993	,32754.900391,327549
ip994	,27155.470703,461643
ip995	,31679.000000,316790
ip996	,31679.000000,316790
ip997	,31679.000000,316790
ip998	,38531.437500,616503
ip999	,31679.000000,316790
ip1000	,31679.000000,316790
ip1001	,29570.636719,325277
ip1002	,24777.466797,371662
ip1003	,28861.583984,346339
ip1004	,23904.412109,406375
ip1005	,31679.000000,316790
ip1006	,31679.000000,316790
ip1007	,24709.175781,420056
ip1008	,35163.554688,316472
ip1009	,31777.000000,540209
ip1010	,35163.554688,316472
ip1011	,31679.000000,316790
ip1012	,31032.166016,372386
ip1013	,31679.000000,316790
ip1014	,26236.687500,419787
ip1015	,35163.554688,316472
ip1016	,25869.250000,413908
ip1017	,25274.375000,404390
ip1018	,31679.000000,316790
ip1019	,31679.000000,316790
ip1020	,31679.000000,316790
ip1021	,35163.554688,316472
ip1022	,31679.000000,316790
ip1023	,31679.000000,316790
ip1024	,31679.000000,316790
ip1025	,31679.000000,316790
ip1026	,31204.000000,561672
ip1027	,31055.455078,341610
ip1028	,28317.785156,396449
ip1029	,31679.000000,316790
ip1030	,31679.000000,316790
ip1031	,12550.000000,12550
ip1032	,31679.000000,316790
ip1033	,26366.875000,421870
ip1034	,31679.000000,316790
ip1035	,25173.888672,226565
ip1036	,27521.062500,440337
ip1037	,31679.000000,316790
ip1038	,31679.000000,316790
ip1039	,28538.533203,428078
ip1040	,35163.554688,316472
ip1041	,31679.000000,316790
ip1042	,31679.000000,316790
ip1043	,41079.000000,616185
ip1044	,29519.250000,472308
ip1045	,35163.554688,316472
ip1046	,35163.554688,316472
ip1047	,35163.554688,316472
ip1048	,29806.091797,327867
ip1049	,31679.000000,316790
ip1050	,31679.000000,316790
ip1051	,25196.000000,403136
ip1052	,35163.554688,316472
ip1053	,24604.333984,221439
ip1054	,35163.554688,316472
ip1055	,25697.554688,231278
ip1056	,31679.000000,316790
ip1057	,35163.554688,316472
ip1058	,35163.554688,316472
ip1059	,31679.000000,316790
ip1060	,31679.000000,316790
ip1061	,31679.000000,316790
ip1062	,31679.000000,316790
ip1063	,35163.554688,316472
ip1064	,25752.187500,412035
ip1065	,32616.544922,358782
ip1066	,35163.554688,316472
ip1067	,31679.000000,316790
ip1068	,28512.927734,399181
ip1069	,31679.000000,316790
ip1070	,35163.554688,316472
ip1071	,31679.000000,316790
ip1072	,35163.554688,316472
ip1073	,25666.000000,359324
ip1074	,35163.554688,316472
ip1075	,35163.554688,316472
ip1076	,31679.000000,316790
ip1077	,35163.554688,316472
ip1078	,35163.554688,316472
ip1079	,31679.000000,316790
ip1080	,28094.750000,449516
ip1081	,31679.000000,316790
ip1082	,24956.937500,399311
ip1083	,35163.554688,316472
ip1084	,35163.554688,316472
ip1085	,31679.000000,316790
ip1086	,35163.554688,316472
ip1087	,31679.000000,316790
ip1088	,35163.554688,316472
ip1089	,35163.554688,316472
ip1090	,31679.000000,316790
ip1091	,35163.554688,316472
ip1092	,35163.554688,316472
ip1093	,35163.554688,316472
ip1094	,35163.554688,316472
ip1095	,41879.667969,125639
ip1096	,31679.000000,316790
ip1097	,40416.000000,40416
ip1098	,4729.000000,4729
ip1099	,34704.000000,381744
ip1100	,35163.554688,316472
ip1101	,17581.777344,316472
ip1102	,23398.117188,397768
ip1103	,28828.000000,317108
ip1104	,35163.554688,316472
ip1105	,35163.554688,316472
ip1106	,29806.091797,327867
ip1107	,35163.554688,316472
ip1108	,31679.000000,316790
ip1109	,27861.062500,445777
ip1110	,35163.554688,316472
ip1111	,35163.554688,316472
ip1112	,1014416.312500,6086498
ip1113	,31679.000000,316790
ip1114	,31679.000000,316790
ip1115	,24777.117188,421211
ip1116	,31679.000000,316790
ip1117	,24085.500000,48171
ip1118	,31679.000000,316790
ip1119	,31679.000000,316790
ip1120	,31679.000000,316790
ip1121	,0.000000,0
ip1122	,31679.000000,316790
ip1123	,32499.273438,357492
ip1124	,330.500000,661
ip1125	,141039.609375,1833515
ip1126	,60799.570313,851194
ip1127	,1190.500000,2381
ip1128	,90714.250000,1088571
ip1129	,14216.125000,227458
ip1130	,31679.000000,316790
ip1131	,11586.000000,11586
ip1132	,9966.500000,19933
ip1133	,12550.000000,12550
ip1134	,30824.000000,339064
ip1135	,12550.000000,37650
ip1136	,95051.000000,380204
ip1137	,89778.000000,89778
ip1138	,72090.000000,72090
ip1139	,33874.601563,338746
ip1140	,81083.000000,81083
ip1141	,110095.000000,110095
ip1142	,109181.335938,327544
ip1143	,9829.500000,19659
ip1144	,27484.714844,192393
ip1145	,31679.000000,316790
ip1146	,7540.666504,22622
ip1147	,11028.777344,99259
ip1148	,111604.250000,446417
ip1149	,53167.000000,106334
ip1150	,6412.000000,12824
ip1151	,5170.346191,134429
ip1152	,2143.000000,4286
ip1153	,22607.333984,203466
ip1154	,12550.000000,12550
ip1155	,31679.000000,316790
ip1156	,5612.666504,33676
ip1157	,1034.000000,4136
ip1158	,11077.000000,11077
ip1159	,11077.000000,11077
ip1160	,16724.000000,83620
ip1161	,15384.857422,107694
ip1162	,110095.000000,110095
ip1163	,110095.000000,110095
ip1164	,35163.554688,316472
ip1165	,66003.289063,12474621
ip1166	,7383.000000,7383
ip1167	,33874.601563,338746
ip1168	,0.000000,0
ip1169	,26795.529297,455524
ip1170	,16882.666016,50648
ip1171	,31679.000000,316790
ip1172	,30824.000000,339064
ip1173	,25861.000000,284471
ip1174	,12550.000000,12550
ip1175	,12550.000000,50200
ip1176	,81083.000000,81083
ip1177	,8198.750000,65590
ip1178	,12550.000000,12550
ip1179	,113948.750000,455795
ip1180	,4530.777832,40777
ip1181	,8198.750000,65590
ip1182	,0.000000,0
ip1183	,12697.000000,50788
ip1184	,8198.750000,65590
ip1185	,30824.000000,339064
ip1186	,59545.000000,59545
ip1187	,12538.225586,388685
ip1188	,106253.664063,318761
ip1189	,136400.000000,136400
ip1190	,30824.000000,339064
ip1191	,449995.187500,9899894
ip1192	,24227.000000,72681
ip1193	,14684.875000,117479
ip1194	,33874.601563,338746
ip1195	,0.000000,0
ip1196	,59545.000000,59545
ip1197	,30824.000000,339064
ip1198	,21174.800781,211748
ip1199	,62501.769531,812523
ip1200	,20734.166016,373215
ip1201	,120426.000000,240852
ip1202	,33874.601563,338746
ip1203	,0.000000,0
ip1204	,318.000000,318
ip1205	,25944.599609,389169
ip1206	,112121.375000,896971
ip1207	,21416.800781,214168
ip1208	,240566.000000,240566
ip1209	,277.000000,277
ip1210	,40840.144531,571762
ip1211	,12550.000000,12550
ip1212	,5972.000000,17916
ip1213	,12751.000000,12751
ip1214	,129256.000000,129256
ip1215	,102358.000000,102358
ip1216	,318.000000,318
ip1217	,6412.000000,12824
ip1218	,8599.000000,8599
ip1219	,16248.000000,16248
ip1220	,14917.000000,14917
ip1221	,32691.158203,621132
ip1222	,23691.660156,1113508
ip1223	,81083.000000,81083
ip1224	,14684.875000,117479
ip1225	,31679.000000,316790
ip1226	,31211.714844,218482
ip1227	,19659.630859,373533
ip1228	,21174.800781,211748
ip1229	,30824.000000,339064
ip1230	,22814.000000,22814
ip1231	,106611.500000,213223
ip1232	,6150.000000,6150
ip1233	,143.000000,286
ip1234	,72090.000000,72090
ip1235	,16401.199219,164012
ip1236	,30824.000000,339064
ip1237	,9829.500000,19659
ip1238	,113948.750000,455795
ip1239	,11968.000000,11968
ip1240	,41828.000000,41828
ip1241	,2143.000000,4286
ip1242	,153326.671875,459980
ip1243	,15119.222656,408219
ip1244	,33068.667969,396824
ip1245	,318.000000,318
ip1246	,31211.714844,218482
ip1247	,17199.625000,275194
ip1248	,21269.500000,127617
ip1249	,5057.375000,40459
ip1250	,29093.539063,378216
ip1251	,6418.000000,12836
ip1252	,100991.000000,100991
ip1253	,33874.601563,338746
ip1254	,30824.000000,339064
ip1255	,33874.601563,338746
ip1256	,16401.199219,164012
ip1257	,110095.000000,110095
ip1258	,7540.666504,22622
ip1259	,17620.000000,70480
ip1260	,30824.000000,339064
ip1261	,286.000000,286
ip1262	,9884.000000,19768
ip1263	,23639.945313,425519
ip1264	,290.000000,580
ip1265	,143.000000,286
ip1266	,31679.000000,316790
ip1267	,0.000000,0
ip1268	,132350.375000,1058803
ip1269	,303.500000,607
ip1270	,0.000000,0
ip1271	,88349.000000,441745
ip1272	,274.000000,274
ip1273	,143.000000,286
ip1274	,12550.000000,12550
ip1275	,4331.500000,8663
ip1276	,30824.000000,339064
ip1277	,22730.800781,454616
ip1278	,90473.000000,180946
ip1279	,30824.000000,339064
ip1280	,41828.000000,41828
ip1281	,25459.800781,127299
ip1282	,31679.000000,316790
ip1283	,12550.000000,25100
ip1284	,30824.000000,339064
ip1285	,33874.601563,338746
ip1286	,20058.039063,501451
ip1287	,34433.582031,413203
ip1288	,318.000000,318
ip1289	,36046.000000,396506
ip1290	,109181.335938,327544
ip1291	,23050.240234,1636567
ip1292	,24416.000000,122080
ip1293	,65855.000000,65855
ip1294	,143.000000,572
ip1295	,31679.000000,316790
ip1296	,30824.000000,339064
ip1297	,19341.000000,19341
ip1298	,31679.000000,316790
ip1299	,106253.664063,318761
ip1300	,12550.000000,12550
ip1301	,12550.000000,25100
ip1302	,14310.906250,457949
ip1303	,47937.429688,335562
ip1304	,21574.666016,129448
ip1305	,12550.000000,12550
ip1306	,8440.000000,42200
ip1307	,33874.601563,338746
ip1308	,286.000000,286
ip1309	,6412.000000,12824
ip1310	,33874.601563,338746
ip1311	,90520.500000,362082
ip1312	,7317.500000,14635
ip1313	,59295.000000,59295
ip1314	,33874.601563,338746
ip1315	,5694994.000000,5694994
ip1316	,33874.601563,338746
ip1317	,110095.000000,110095
ip1318	,28458.142578,398414
ip1319	,277.000000,277
ip1320	,1555.000000,6220
ip1321	,286.000000,286
ip1322	,8198.750000,196770
ip1323	,31873.333984,382480
ip1324	,65855.000000,65855
ip1325	,7383.000000,7383
ip1326	,82025.000000,164050
ip1327	,30090.824219,511544
ip1328	,327570.000000,655140
ip1329	,72090.000000,72090
ip1330	,9074.500000,18149
ip1331	,15801.666992,47405
ip1332	,57056.000000,57056
ip1333	,30824.000000,339064
ip1334	,14917.000000,14917
ip1335	,6745.000000,6745
ip1336	,19738.927734,1105380
ip1337	,12550.000000,25100
ip1338	,33874.601563,338746
ip1339	,0.000000,0
ip1340	,12550.000000,12550
ip1341	,35163.554688,316472
ip1342	,143.000000,572
ip1343	,11077.000000,11077
ip1344	,24088.875000,192711
ip1345	,13495.333008,40486
ip1346	,8377.000000,8377
ip1347	,4166.399902,41664
ip1348	,10833.562500,173337
ip1349	,52438.640625,2045107
ip1350	,15384.857422,107694
ip1351	,17863.000000,17863
ip1352	,2555.833252,15335
ip1353	,59545.000000,59545
ip1354	,4530.777832,40777
ip1355	,31025.666016,93077
ip1356	,318.000000,318
ip1357	,6418.000000,12836
ip1358	,12550.000000,12550
ip1359	,4092.000000,8184
ip1360	,35163.554688,316472
ip1361	,15384.857422,107694
ip1362	,30090.636719,330997
ip1363	,327570.000000,655140
ip1364	,89778.000000,89778
ip1365	,41328.000000,41328
ip1366	,30824.000000,339064
ip1367	,143.000000,286
ip1368	,21184.000000,783808
ip1369	,35163.554688,316472
ip1370	,23677.058594,402510
ip1371	,7383.000000,7383
ip1372	,0.000000,0
ip1373	,41828.000000,41828
ip1374	,50362.000000,50362
ip1375	,6683.500000,13367
ip1376	,8198.750000,65590
ip1377	,9109.142578,127528
ip1378	,31679.000000,316790
ip1379	,7383.000000,7383
ip1380	,110356.750000,441427
ip1381	,12550.000000,12550
ip1382	,318.000000,318
ip1383	,13112.713867,91789
ip1384	,4530.777832,40777
ip1385	,4347.500000,8695
ip1386	,1555.000000,3110
ip1387	,69480.000000,69480
ip1388	,33068.667969,396824
ip1389	,100235.000000,100235
ip1390	,100235.000000,100235
ip1391	,9829.500000,19659
ip1392	,41828.000000,83656
ip1393	,81083.000000,81083
ip1394	,13367.000000,3101144
ip1395	,8198.750000,65590
ip1396	,89778.000000,89778
ip1397	,11586.000000,11586
ip1398	,19347.587891,328909
ip1399	,318.000000,318
ip1400	,143.000000,286
ip1401	,30824.000000,339064
ip1402	,277.000000,277
ip1403	,66980.000000,66980
ip1404	,318.000000,318
ip1405	,15697.555664,141278
ip1406	,28828.000000,317108
ip1407	,887.000000,887
ip1408	,111259.000000,445036
ip1409	,106483.750000,1277805
ip1410	,277.000000,277
ip1411	,14564.200195,72821
ip1412	,31679.000000,316790
ip1413	,30824.000000,339064
ip1414	,183271.671875,549815
ip1415	,17974.000000,17974
ip1416	,9884.000000,19768
ip1417	,286.000000,286
ip1418	,9109.142578,63764
ip1419	,0.000000,0
ip1420	,12550.000000,12550
ip1421	,6412.000000,12824
ip1422	,31679.000000,316790
ip1423	,18091.000000,18091
ip1424	,29093.539063,378216
ip1425	,318.000000,318
ip1426	,65855.000000,65855
ip1427	,59545.000000,59545
ip1428	,59545.000000,59545
ip1429	,33874.601563,338746
ip1430	,15384.857422,107694
ip1431	,19031.671875,1275122
ip1432	,31679.000000,316790
ip1433	,20734.166016,373215
ip1434	,31394.230469,408125
ip1435	,7234.333496,43406
ip1436	,12550.000000,12550
ip1437	,31293.333984,187760
ip1438	,8198.750000,65590
ip1439	,9829.500000,19659
ip1440	,31711.285156,443958
ip1441	,30824.000000,339064
ip1442	,31025.666016,93077
ip1443	,11452.272461,125975
ip1444	,25137.900391,502758
ip1445	,23974.777344,215773
ip1446	,6412.000000,12824
ip1447	,31679.000000,316790
ip1448	,19341.000000,19341
ip1449	,274.000000,274
ip1450	,51575.371094,1392535
ip1451	,143.000000,286
ip1452	,11152.000000,22304
ip1453	,15384.857422,107694
ip1454	,19450.000000,19450
ip1455	,143.000000,286
ip1456	,7317.500000,14635
ip1457	,312.000000,312
ip1458	,12550.000000,12550
ip1459	,12550.000000,12550
ip1460	,24088.875000,192711
ip1461	,6418.000000,12836
ip1462	,312.000000,312
ip1463	,19424.427734,135971
ip1464	,11028.777344,99259
ip1465	,9829.500000,19659
ip1466	,33874.601563,338746
ip1467	,23193.923828,301521
ip1468	,10233.000000,30699
ip1469	,56614.308594,735986
ip1470	,16248.000000,16248
ip1471	,70920.843750,921971
ip1472	,28281.833984,339382
ip1473	,14532.257813,450500
ip1474	,33874.601563,338746
ip1475	,29904.375000,239235
ip1476	,19343.000000,38686
ip1477	,33068.667969,396824
ip1478	,8655.000000,8655
ip1479	,0.000000,0
ip1480	,100773.000000,604638
ip1481	,41828.000000,41828
ip1482	,33874.601563,338746
ip1483	,318.000000,318
ip1484	,8599.000000,8599
ip1485	,81083.000000,81083
ip1486	,2373.000000,2373
ip1487	,110814.937500,3435263
ip1488	,31211.714844,218482
ip1489	,12550.000000,12550
ip1490	,297.000000,594
ip1491	,55874.000000,335244
ip1492	,12550.000000,12550
ip1493	,20084.000000,40168
ip1494	,15384.857422,107694
ip1495	,8198.750000,65590
ip1496	,7540.666504,22622
ip1497	,33874.601563,338746
ip1498	,4908.799805,24544
ip1499	,59545.000000,59545
ip1500	,14684.875000,117479
ip1501	,106938.000000,106938
ip1502	,28742.500000,517365
ip1503	,10362.384766,269422
ip1504	,30824.000000,339064
ip1505	,30715.000000,368580
ip1506	,12550.000000,12550
ip1507	,33874.601563,338746
ip1508	,15011.450195,600458
ip1509	,89778.000000,89778
ip1510	,19659.630859,373533
ip1511	,30567.916016,366815
ip1512	,4785.384766,62210
ip1513	,28811.000000,230488
ip1514	,109331.000000,109331
ip1515	,31679.000000,316790
ip1516	,13132.750000,52531
ip1517	,6412.000000,12824
ip1518	,35163.554688,316472
ip1519	,11152.000000,22304
ip1520	,15384.857422,107694
ip1521	,9829.500000,19659
ip1522	,30824.000000,339064
ip1523	,26319.111328,473744
ip1524	,145223.250000,1742679
ip1525	,13098.161133,406043
ip1526	,30824.000000,339064
ip1527	,451244.468750,4963689
ip1528	,12958.500000,51834
ip1529	,12550.000000,12550
ip1530	,13600.000000,13600
ip1531	,15384.857422,107694
ip1532	,6412.000000,12824
ip1533	,6412.000000,12824
ip1534	,7317.500000,14635
ip1535	,23718.666016,426936
ip1536	,30824.000000,339064
ip1537	,30824.000000,339064
ip1538	,30824.000000,339064
ip1539	,143.000000,286
ip1540	,31679.000000,316790
ip1541	,130482.000000,130482
ip1542	,31679.000000,316790
ip1543	,8198.750000,65590
ip1544	,17432.666016,156894
ip1545	,30824.000000,339064
ip1546	,286.000000,286
ip1547	,8599.000000,8599
ip1548	,16104.555664,144941
ip1549	,2593.000000,2593
ip1550	,59545.000000,59545
ip1551	,18414.500000,36829
ip1552	,29626.726563,325894
ip1553	,24227.000000,72681
ip1554	,16498.882813,280481
ip1555	,29755.066406,446326
ip1556	,33874.601563,338746
ip1557	,1925.000000,3850
ip1558	,30824.000000,339064
ip1559	,11077.000000,11077
ip1560	,30658.000000,30658
ip1561	,81083.000000,81083
ip1562	,4367.000000,13101
ip1563	,33874.601563,338746
ip1564	,30824.000000,339064
ip1565	,7914.333496,47486
ip1566	,0.000000,0
ip1567	,4166.399902,41664
ip1568	,80518.000000,80518
ip1569	,8198.750000,131180
ip1570	,12550.000000,12550
ip1571	,24088.875000,192711
ip1572	,12550.000000,12550
ip1573	,902.500000,1805
ip1574	,54300.250000,217201
ip1575	,8198.750000,65590
ip1576	,21269.500000,127617
ip1577	,33874.601563,338746
ip1578	,33874.601563,338746
ip1579	,29498.416016,353981
ip1580	,30824.000000,339064
ip1581	,31679.000000,316790
ip1582	,48819.082031,585829
ip1583	,318.000000,318
ip1584	,109181.335938,327544
ip1585	,13946.500000,27893
ip1586	,24602.687500,393643
ip1587	,13596.000000,13596
ip1588	,33874.601563,338746
ip1589	,91381.664063,274145
ip1590	,33068.667969,396824
ip1591	,16444.500000,65778
ip1592	,31491.500000,377898
ip1593	,21174.800781,211748
ip1594	,33160.500000,132642
ip1595	,0.000000,0
ip1596	,1864.000000,1864
ip1597	,11954.437500,1338897
ip1598	,195142.000000,195142
ip1599	,59295.000000,59295
ip1600	,19475.960938,486899
ip1601	,4570.000000,4570
ip1602	,14684.875000,117479
ip1603	,23926.500000,47853
ip1604	,8342.000000,8342
ip1605	,30824.000000,339064
ip1606	,12550.000000,12550
ip1607	,45340.500000,90681
ip1608	,4281.000000,4281
ip1609	,31679.000000,316790
ip1610	,20376.044922,448273
ip1611	,54214.570313,379502
ip1612	,33874.601563,338746
ip1613	,2085.000000,2085
ip1614	,72090.000000,72090
ip1615	,24425.125000,390802
